"DEP","DEPCOM","Equipement","coord_geo"
"33","33063","Enseignement Secondaire","(44.834530097807736, -0.6071464657234918)"
"33","33063","École maternelle","(44.857155744427516, -0.6167217601872734)"
"33","33063","Enseignement Secondaire","(44.856457497998235, -0.5829676024003706)"
"33","33063","École maternelle","(44.85979107920111, -0.5849544808443692)"
"33","33063","Enseignement Secondaire","(44.842880829737716, -0.5584463083629473)"
"33","33063","École maternelle","(44.84603636502121, -0.5440535076141586)"
"33","33063","Enseignement supérieur","(44.859116192226125, -0.5557958972125703)"
"33","33063","Enseignement supérieur","(44.877000727263784, -0.5753178199319047)"
"33","33063","Enseignement Secondaire","(44.82769306628301, -0.5800608385797978)"
"33","33063","École maternelle","(44.85021200038638, -0.5425523024928393)"
"33","33063","Enseignement Secondaire","(44.82485549702281, -0.5814135409991338)"
"33","33063","Enseignement Secondaire","(44.824901201830535, -0.5813936607552437)"
"33","33063","Enseignement Secondaire","(44.82389091867352, -0.5819788794409727)"
"33","33063","École maternelle","(44.85621368929629, -0.6248745821122085)"
"33","33063","Enseignement supérieur","(44.851231110700084, -0.5787506741529089)"
"33","33063","Enseignement supérieur","(44.827567710957936, -0.5822678742573326)"
"33","33063","Enseignement supérieur","(44.86380592719331, -0.557663174094373)"
"33","33063","Enseignement supérieur","(44.86371882331064, -0.5575689445122016)"
"33","33063","Hôtel","(44.84316617347915, -0.5589965733152968)"
"33","33063","Hôtel","(44.84314787998551, -0.5591818849191079)"
"33","33063","Enseignement supérieur","(44.830669623016284, -0.5620748403496009)"
"33","33063","Enseignement supérieur","(44.825439257308936, -0.606224381874253)"
"59","59350","Hôtel","(50.62769672830699, 3.0819199259737733)"
"33","33063","Hôtel","(44.84064665945376, -0.5587350081352576)"
"33","33063","Hôtel","(44.85907334420727, -0.5571325561436926)"
"59","59350","Enseignement Secondaire","(50.62421025193324, 3.044390558312416)"
"59","59350","Enseignement Secondaire","(50.61727846390551, 3.024829326735465)"
"59","59350","Enseignement supérieur","(50.64230374220894, 3.0621593001267184)"
"59","59350","Enseignement supérieur","(50.63504376985664, 3.0618398726304856)"
"33","33063","Enseignement supérieur","(44.8497869803197, -0.5709859527522826)"
"33","33063","Enseignement supérieur","(44.84975027113774, -0.5710064224564527)"
"33","33063","Enseignement supérieur","(44.831473060243646, -0.5614722804242668)"
"59","59350","Enseignement Secondaire","(50.65109577302244, 2.9930933000855706)"
"33","33063","Hôtel","(44.84279323038005, -0.5743439906383982)"
"59","59350","Enseignement Secondaire","(50.62571956593986, 3.039610575311049)"
"59","59350","Enseignement supérieur","(50.62548809785133, 3.0577395288196727)"
"59","59350","Enseignement supérieur","(50.611991590028964, 3.0289000893993823)"
"33","33063","Enseignement supérieur","(44.82268029119488, -0.6068120965458369)"
"33","33063","Enseignement supérieur","(44.82549079543536, -0.6063024106699454)"
"33","33063","Enseignement supérieur","(44.83054397018238, -0.574102526574611)"
"33","33063","Enseignement supérieur","(44.82543732541805, -0.6062837797425639)"
"59","59350","Bureau de poste","(50.644691499186216, 3.060876500489932)"
"59","59350","Bureau de poste","(50.636495509457106, 3.0658986796814203)"
"59","59350","Bureau de poste","(50.619293302465366, 3.041389985028426)"
"59","59350","Bureau de poste","(50.63098802379188, 3.0605649945961013)"
"59","59350","Bureau de poste","(50.62329121543685, 3.0536288527040525)"
"59","59350","Bureau de poste","(50.626667255496315, 3.106646981989435)"
"59","59350","Bureau de poste","(50.62209061020446, 3.067939451460303)"
"59","59350","Bureau de poste","(50.64238703484052, 3.087716687521682)"
"59","59350","Bureau de poste","(50.61409474494528, 3.0478571116940127)"
"59","59350","Bureau de poste","(50.62988731036986, 3.025756911209282)"
"59","59350","Bureau de poste","(50.63669494212766, 3.0620168876845115)"
"59","59350","Bureau de poste","(50.63279233460384, 3.0894778313135447)"
"59","59350","Bureau de poste","(50.63968913275525, 3.0135068482671543)"
"33","33063","Bureau de poste","(44.844788431805846, -0.576753870179176)"
"33","33063","Bureau de poste","(44.85149425051443, -0.6095720887668377)"
"33","33063","Bureau de poste","(44.84330893332905, -0.5552139910713292)"
"33","33063","Bureau de poste","(44.830513450782284, -0.5722527395449775)"
"33","33063","Bureau de poste","(44.82788456309139, -0.5598363987907796)"
"33","33063","Bureau de poste","(44.821194292319, -0.5725400485743755)"
"33","33063","Bureau de poste","(44.873786126486415, -0.572988666798326)"
"33","33063","Bureau de poste","(44.86359015005964, -0.5624219614455639)"
"33","33063","Bureau de poste","(44.855288012712776, -0.5717211367211813)"
"33","33063","Bureau de poste","(44.83588870064046, -0.5670950155889045)"
"33","33063","Bureau de poste","(44.85889035243469, -0.5818684290718233)"
"33","33063","Bureau de poste","(44.841692511281515, -0.5805279507212954)"
"33","33063","Bureau de poste","(44.87364422682836, -0.5462244500487975)"
"33","33063","Bureau de poste","(44.84378658670701, -0.5419745543915088)"
"33","33063","Bureau de poste","(44.8322924504509, -0.6111001017890927)"
"33","33063","Bureau de poste","(44.82558616463368, -0.5886406958785267)"
"33","33063","Bureau de poste","(44.83989047439041, -0.5833037059359595)"
"33","33063","Bureau de poste","(44.85058766702973, -0.5861163786242052)"
"59","59350","Hôtel","(50.63737609136375, 3.0745704378857805)"
"33","33063","Hôtel","(44.83601356804406, -0.583489468745272)"
"33","33063","Hôtel","(44.828777289826945, -0.5554388394191098)"
"33","33063","Hôtel","(44.82545929232085, -0.5572537221439486)"
"33","33063","Hôtel","(44.84444696310094, -0.581079883453025)"
"59","59350","Enseignement supérieur","(50.63631919347763, 3.0596301991794066)"
"59","59350","Enseignement supérieur","(50.64227656297027, 3.0626701569339065)"
"33","33063","Enseignement supérieur","(44.84420069831261, -0.5574772505585748)"
"33","33063","Enseignement supérieur","(44.82414582124539, -0.6105205203202209)"
"59","59350","Hôtel","(50.62329906880185, 3.075754757498783)"
"33","33063","Enseignement supérieur","(44.85507655324088, -0.5757673681877409)"
"59","59350","Enseignement supérieur","(50.6335425069535, 3.0472406698944403)"
"33","33063","Enseignement supérieur","(44.85475471914589, -0.5653253040160239)"
"59","59350","Gare","(50.6357649291079, 3.0724791692415887)"
"33","33063","Gare","(44.825898757808304, -0.5559999652835518)"
"59","59350","Enseignement Secondaire","(50.613625272724285, 3.054629859623572)"
"33","33063","Enseignement supérieur","(44.865268313858614, -0.5603994472681816)"
"33","33063","Enseignement supérieur","(44.85484953740908, -0.5651792801602535)"
"59","59350","Enseignement supérieur","(50.6343283286676, 3.0565996657611274)"
"59","59350","Enseignement supérieur","(50.63319280483832, 3.046460033536589)"
"59","59350","Enseignement supérieur","(50.633004546130564, 3.0459194315012357)"
"59","59350","Hôtel","(50.63624107546832, 3.069223673759545)"
"59","59350","Hôtel","(50.63743993875696, 3.068421527543183)"
"59","59350","Hôtel","(50.63428564648614, 3.0614341016538846)"
"33","33063","Enseignement Secondaire","(44.82999019715745, -0.5565680915090339)"
"59","59350","Enseignement supérieur","(50.64036968694153, 3.070769740628337)"
"33","33063","Enseignement supérieur","(44.865230875958815, -0.5604426943754588)"
"59","59350","Enseignement supérieur","(50.63328312635078, 3.044886800074185)"
"33","33063","Hôtel","(44.827246487651344, -0.5573341355718203)"
"33","33063","Hôtel","(44.844244694768676, -0.5835195644929184)"
"33","33063","Hôtel","(44.84762300667051, -0.5839371756055812)"
"59","59350","Enseignement supérieur","(50.63506776067495, 3.067470179355065)"
"59","59350","Enseignement supérieur","(50.632789556321356, 3.065110693453702)"
"59","59350","Enseignement supérieur","(50.63495575418723, 3.0582696968675003)"
"59","59350","Enseignement supérieur","(50.63503656014628, 3.0581893581527453)"
"33","33063","Enseignement supérieur","(44.863753624322555, -0.5576079009920644)"
"59","59350","Enseignement supérieur","(50.634883931699314, 3.0583302904769005)"
"59","59350","Enseignement supérieur","(50.63670706571028, 3.0727500574133)"
"59","59350","Enseignement supérieur","(50.63323776941357, 3.0462103201007262)"
"33","33063","Enseignement supérieur","(44.83111502731584, -0.5742807267172261)"
"33","33063","Enseignement supérieur","(44.83335049642396, -0.5826482162675409)"
"33","33063","Enseignement supérieur","(44.831229034942055, -0.57186131166082)"
"33","33063","Enseignement supérieur","(44.83128267368683, -0.5718748559863003)"
"33","33063","Enseignement supérieur","(44.83125593573945, -0.5718655559396963)"
"33","33063","Enseignement supérieur","(44.831244906025304, -0.5719281808098569)"
"59","59350","Hôtel","(50.638893166718155, 3.05698061480709)"
"59","59350","Hôtel","(50.632911867916235, 3.0745392570930004)"
"33","33063","Hôtel","(44.8495994509325, -0.5741641883154089)"
"33","33063","Hôtel","(44.85304694459417, -0.5891623390718695)"
"33","33063","Hôtel","(44.84303649067616, -0.5797286818660715)"
"59","59350","Enseignement Secondaire","(50.6183679130086, 3.064760503937846)"
"33","33063","Enseignement Secondaire","(44.833442512947926, -0.5750495142566039)"
"33","33063","Enseignement supérieur","(44.86527151981474, -0.5602995348432755)"
"33","33063","Enseignement supérieur","(44.877488310728424, -0.5747303145541)"
"33","33063","Enseignement supérieur","(44.87627764935234, -0.5742627744497025)"
"33","33063","Enseignement supérieur","(44.844703990927165, -0.5580830153742777)"
"59","59350","Hôtel","(50.642106202366925, 3.088896039745174)"
"33","33063","Hôtel","(44.855979578995225, -0.5643643565822511)"
"33","33063","Hôtel","(44.83424502493133, -0.5745311489016947)"
"33","33063","Hôtel","(44.83947173481779, -0.5800278366011763)"
"33","33063","Hôtel","(44.82791362512105, -0.5569368155891422)"
"33","33063","Hôtel","(44.83967549404141, -0.5794391350684724)"
"33","33063","Enseignement Secondaire","(44.84970113492561, -0.5613213266045639)"
"59","59350","Enseignement supérieur","(50.631964980592564, 3.0630594271068787)"
"59","59350","Enseignement supérieur","(50.634964845402834, 3.0580199437684525)"
"59","59350","Enseignement supérieur","(50.6342653992748, 3.0568394774815357)"
"59","59350","Enseignement supérieur","(50.63155965222131, 3.0460098252787873)"
"33","33063","Enseignement supérieur","(44.844249463658834, -0.5769779630642515)"
"33","33063","Enseignement supérieur","(44.84340392541198, -0.5732921540952063)"
"33","33063","Enseignement supérieur","(44.83245845477089, -0.5720256453056334)"
"33","33063","Enseignement supérieur","(44.85352670699558, -0.5749185481145687)"
"59","59350","Enseignement supérieur","(50.636932529599285, 3.0528094316659686)"
"59","59350","Enseignement supérieur","(50.62327594283813, 3.066630453226583)"
"59","59350","Enseignement supérieur","(50.65462144827743, 2.982000098759428)"
"33","33063","Enseignement supérieur","(44.84239255605121, -0.5632683671697845)"
"33","33063","Enseignement supérieur","(44.865234081953815, -0.5603427820196324)"
"33","33063","Enseignement supérieur","(44.87632937376372, -0.5743357847411951)"
"59","59350","Hôtel","(50.639577477929166, 3.067487669807021)"
"59","59350","Hôtel","(50.625119078934844, 3.033889237920258)"
"33","33063","Hôtel","(44.847555697049714, -0.5749129079220557)"
"59","59350","Gare","(50.639685226330386, 3.0748994371710054)"
"59","59350","Gare","(50.61453904212477, 3.034089447638984)"
"59","59350","Gare","(50.62266564380045, 3.115589692088755)"
"59","59350","Gare","(50.61236796897851, 3.0736696955855733)"
"59","59350","Gare","(50.617835732890065, 3.0965197757916534)"
"59","59350","Gare","(50.62056109544167, 3.1001490753223804)"
"33","33063","Gare","(44.84294108067533, -0.6275304889682258)"
"33","33063","École maternelle","(44.85368803712295, -0.570748869532096)"
"33","33063","Enseignement supérieur","(44.8541305804707, -0.5662372062751748)"
"59","59350","Enseignement supérieur","(50.63543575909615, 3.0673704851517485)"
"33","33063","Enseignement supérieur","(44.84775919908734, -0.583560223269478)"
"59","59350","Enseignement supérieur","(50.631787672395504, 3.075260164239862)"
"59","59350","Enseignement supérieur","(50.62792478406028, 3.0664193423776047)"
"33","33063","Hôtel","(44.82651094645591, -0.5485401971791497)"
"33","33063","Hôtel","(44.82090556008153, -0.5539555817597951)"
"33","33063","Hôtel","(44.82183970084159, -0.5534154810772731)"
"33","33063","Hôtel","(44.83727135670685, -0.5792643282854302)"
"33","33063","Hôtel","(44.86471166989891, -0.5582173662578696)"
"33","33063","Enseignement supérieur","(44.844312358483876, -0.5596151090446603)"
"33","33063","Enseignement supérieur","(44.8253751394341, -0.5753654176807872)"
"33","33063","Enseignement supérieur","(44.85975900713518, -0.5573914318131464)"
"33","33063","Enseignement supérieur","(44.86365785054663, -0.5575029839786089)"
"59","59350","Enseignement supérieur","(50.61823559261957, 3.0764953171085625)"
"59","59350","Enseignement supérieur","(50.633480903027284, 3.0644836714494286)"
"33","33063","Enseignement supérieur","(44.83504670072474, -0.5820332071679157)"
"33","33063","Enseignement supérieur","(44.86590744623825, -0.5747187633464761)"
"59","59350","Hôtel","(50.638749685692574, 3.071517510593359)"
"33","33063","Hôtel","(44.846076060546174, -0.5841330869667176)"
"33","33063","Hôtel","(44.84436066077213, -0.556007621240396)"
"33","33063","Hôtel","(44.84013823409325, -0.5807670428721471)"
"59","59350","Zone Sports","(50.62536873425548, 3.123059180540958)"
"59","59350","Zone Sports","(50.60948142071489, 3.0679491990744454)"
"59","59350","Zone Sports","(50.6215133300372, 3.0297336576629523)"
"59","59350","Zone Sports","(50.613959562226896, 3.0492999284824513)"
"59","59350","Zone Sports","(50.63744204632072, 3.05734968088776)"
"59","59350","Zone Sports","(50.63468998671711, 3.096028655800924)"
"59","59350","Zone Sports","(50.63044249230286, 3.073649645818385)"
"59","59350","Zone Sports","(50.63044249230286, 3.073649645818385)"
"59","59350","Zone Sports","(50.63044249230286, 3.073649645818385)"
"59","59350","Zone Sports","(50.62158511304519, 3.1193919158642243)"
"59","59350","Zone Sports","(50.628597677333566, 2.9993199390738314)"
"59","59350","Zone Sports","(50.62404778248397, 3.046919956212998)"
"59","59350","Zone Sports","(50.620533111799176, 3.0371716374100224)"
"59","59350","Zone Sports","(50.620533111799176, 3.0371716374100224)"
"59","59350","Zone Sports","(50.620533111799176, 3.0371716374100224)"
"59","59350","Zone Sports","(50.620658099539284, 3.039296231974286)"
"59","59350","Zone Sports","(50.627584000959395, 3.1151692793701256)"
