"Département (Champ géographique)","Code Commune (Champ géographique)","Nom Commune (Champ géographique)","Section (Références cadastrales)","Bâtiment (Identification du local)","N° voirie (Adresse du local)","Indice de répétition (Adresse du local)","Nature voie (Adresse du local)","Nom voie (Adresse du local)","N° MAJIC (Propriétaire(s) du local)","N° SIREN (Propriétaire(s) du local)","Forme juridique (Propriétaire(s) du local)","Forme juridique abrégée (Propriétaire(s) du local)","Dénomination (Propriétaire(s) du local)","Adresse","Adresse_complete"
33,63,"BORDEAUX","AF","B",13,"","RUE","JOSEPH BONNET","PBHWJV","438057226",6540,"SCI","COFAGE","RUE JOSEPH BONNET","13 RUE JOSEPH BONNET"
33,63,"BORDEAUX","AF","A",1,"","RUE","JOSEPH BONNET","PBJF8C","823429436",6540,"SCI","SCI QUEYRIUS","RUE JOSEPH BONNET","1 RUE JOSEPH BONNET"
33,63,"BORDEAUX","AF","A",9040,"","RUE","DE QUEYRIES","P9MBBH","444608442",5699,"SA","ENEDIS","RUE DE QUEYRIES","9040 RUE DE QUEYRIES"
33,63,"BORDEAUX","AF","A",9040,"","RUE","DE QUEYRIES","P998MW","444608442",5699,"SA","ENEDIS","RUE DE QUEYRIES","9040 RUE DE QUEYRIES"
33,63,"BORDEAUX","AF","D",3,"","RUE","JOSEPH BONNET","PBHNCL","351987086",5710,"SAS","TCS","RUE JOSEPH BONNET","3 RUE JOSEPH BONNET"
33,63,"BORDEAUX","AF","A",5,"","RUE","JOSEPH BONNET","PBH48K","802531442",6540,"SCI","LA GARONNE","RUE JOSEPH BONNET","5 RUE JOSEPH BONNET"
33,63,"BORDEAUX","AF","E",7,"","RUE","JOSEPH BONNET","PBF8MB","340446707",5599,"SA","FINAMUR","RUE JOSEPH BONNET","7 RUE JOSEPH BONNET"
33,63,"BORDEAUX","AF","A",30,"","RUE","JOSEPH BONNET","PBBVCV","343832861",5599,"SA","DEXIA FLOBAIL","RUE JOSEPH BONNET","30 RUE JOSEPH BONNET"
33,63,"BORDEAUX","AF","AA",30,"","RUE","JOSEPH BONNET","PBBVCV","343832861",5599,"SA","DEXIA FLOBAIL","RUE JOSEPH BONNET","30 RUE JOSEPH BONNET"
33,63,"BORDEAUX","AF","B",30,"","RUE","JOSEPH BONNET","PBBVCV","343832861",5599,"SA","DEXIA FLOBAIL","RUE JOSEPH BONNET","30 RUE JOSEPH BONNET"
33,63,"BORDEAUX","AF","A",19,"","RUE","COMMANDANT COUSTEAU","PBDJ2N","437808538",6540,"SCI","SERVO","RUE COMMANDANT COUSTEAU","19 RUE COMMANDANT COUSTEAU"
33,63,"BORDEAUX","AF","A",17,"","RUE","COMMANDANT COUSTEAU","PBDJ2P","439330200",6540,"SCI","SCI JUVE","RUE COMMANDANT COUSTEAU","17 RUE COMMANDANT COUSTEAU"
33,63,"BORDEAUX","AF","A",15,"","RUE","COMMANDANT COUSTEAU","PBDHM2","429936321",6540,"SCI","LEGER","RUE COMMANDANT COUSTEAU","15 RUE COMMANDANT COUSTEAU"
33,63,"BORDEAUX","AF","C",15,"","RUE","COMMANDANT COUSTEAU","PBDHM2","429936321",6540,"SCI","LEGER","RUE COMMANDANT COUSTEAU","15 RUE COMMANDANT COUSTEAU"
33,63,"BORDEAUX","AF","A",11,"","RUE","COMMANDANT COUSTEAU","PBDHV3","428694921",6540,"SCI","BASTIDE QUEYRIES SUD","RUE COMMANDANT COUSTEAU","11 RUE COMMANDANT COUSTEAU"
33,63,"BORDEAUX","AF","B",11,"","RUE","COMMANDANT COUSTEAU","PBDHV3","428694921",6540,"SCI","BASTIDE QUEYRIES SUD","RUE COMMANDANT COUSTEAU","11 RUE COMMANDANT COUSTEAU"
33,63,"BORDEAUX","AF","A",7,"","RUE","COMMANDANT COUSTEAU","PBJQFM","440538122",6540,"SCI","SCI BASTIDE CHEVALLIER","RUE COMMANDANT COUSTEAU","7 RUE COMMANDANT COUSTEAU"
33,63,"BORDEAUX","AF","A",5,"","RUE","COMMANDANT COUSTEAU","PBDG59","U20454027",6540,"SCI","SCI SCOLOPAX","RUE COMMANDANT COUSTEAU","5 RUE COMMANDANT COUSTEAU"
33,63,"BORDEAUX","AF","A",9000,"","RUE","DE QUEYRIES","PBDHDZ","424042133",6540,"SCI","D J O S S","RUE DE QUEYRIES","9000 RUE DE QUEYRIES"
33,63,"BORDEAUX","AF","A",38,"B","QUAI","DE BRAZZA","P9MBBH","444608442",5699,"SA","ENEDIS","QUAI DE BRAZZA","38 QUAI DE BRAZZA"
33,63,"BORDEAUX","AF","A",38,"B","QUAI","DE BRAZZA","P998MW","444608442",5699,"SA","ENEDIS","QUAI DE BRAZZA","38 QUAI DE BRAZZA"
33,63,"BORDEAUX","AF","E",38,"","QUAI","DE BRAZZA","PBC6KB","351466495",5599,"SA","GRANDS MOULINS DE PARIS","QUAI DE BRAZZA","38 QUAI DE BRAZZA"
33,63,"BORDEAUX","AF","G",38,"","QUAI","DE BRAZZA","PBC6KB","351466495",5599,"SA","GRANDS MOULINS DE PARIS","QUAI DE BRAZZA","38 QUAI DE BRAZZA"
33,63,"BORDEAUX","AF","A",9040,"","QUAI","DE BRAZZA","P9MBBH","444608442",5699,"SA","ENEDIS","QUAI DE BRAZZA","9040 QUAI DE BRAZZA"
33,63,"BORDEAUX","AF","A",9040,"","QUAI","DE BRAZZA","P998MW","444608442",5699,"SA","ENEDIS","QUAI DE BRAZZA","9040 QUAI DE BRAZZA"
33,63,"BORDEAUX","AF","AA",54,"","QUAI","DE BRAZZA","PBHZK2","243300316",7344,"","BORDEAUX METROPOLE","QUAI DE BRAZZA","54 QUAI DE BRAZZA"
33,63,"BORDEAUX","AF","A",48,"","QUAI","DE BRAZZA","PBJVXG","830856266",5202,"SNC","VINCI IMMOBILIER GRAND OUEST","QUAI DE BRAZZA","48 QUAI DE BRAZZA"
33,63,"BORDEAUX","AF","A",6,"","RUE","COMMANDANT COUSTEAU","PBDHV4","413767435",6540,"SCI","CDG25","RUE COMMANDANT COUSTEAU","6 RUE COMMANDANT COUSTEAU"
33,63,"BORDEAUX","AF","A",6,"","RUE","COMMANDANT COUSTEAU","PBDL35","402796437",5499,"SARL","DIGITAL CONCEPT FRANCE","RUE COMMANDANT COUSTEAU","6 RUE COMMANDANT COUSTEAU"
33,63,"BORDEAUX","AF","B",6,"","RUE","COMMANDANT COUSTEAU","PBDHV4","413767435",6540,"SCI","CDG25","RUE COMMANDANT COUSTEAU","6 RUE COMMANDANT COUSTEAU"
33,63,"BORDEAUX","AF","B",6,"","RUE","COMMANDANT COUSTEAU","PBDL35","402796437",5499,"SARL","DIGITAL CONCEPT FRANCE","RUE COMMANDANT COUSTEAU","6 RUE COMMANDANT COUSTEAU"
33,63,"BORDEAUX","AF","C",6,"","RUE","COMMANDANT COUSTEAU","PBDHV4","413767435",6540,"SCI","CDG25","RUE COMMANDANT COUSTEAU","6 RUE COMMANDANT COUSTEAU"
33,63,"BORDEAUX","AF","C",6,"","RUE","COMMANDANT COUSTEAU","PBDL35","402796437",5499,"SARL","DIGITAL CONCEPT FRANCE","RUE COMMANDANT COUSTEAU","6 RUE COMMANDANT COUSTEAU"
33,63,"BORDEAUX","AF","D",2,"","RUE","COMMANDANT COUSTEAU","PBDHV4","413767435",6540,"SCI","CDG25","RUE COMMANDANT COUSTEAU","2 RUE COMMANDANT COUSTEAU"
33,63,"BORDEAUX","AF","D",2,"","RUE","COMMANDANT COUSTEAU","PBDL35","402796437",5499,"SARL","DIGITAL CONCEPT FRANCE","RUE COMMANDANT COUSTEAU","2 RUE COMMANDANT COUSTEAU"
33,63,"BORDEAUX","AH","A",9,"","RUE","JEAN BEDOURET","PBDC3J","U25972252",6540,"SCI","SCI 9 RUE JEAN BEDOURET","RUE JEAN BEDOURET","9 RUE JEAN BEDOURET"
33,63,"BORDEAUX","AH","A",29,"","RUE","JEAN BEDOURET","PBJJD4","824120141",6540,"SCI","AMMA","RUE JEAN BEDOURET","29 RUE JEAN BEDOURET"
33,63,"BORDEAUX","AH","A",9,"","CITE","CHRISTIAN SOLAR","PBHWDV","524058591",6540,"SCI","SCI LANRESID","CITE CHRISTIAN SOLAR","9 CITE CHRISTIAN SOLAR"
33,63,"BORDEAUX","AH","A",45,"","RUE","DES VIVANTS","P9MBBH","444608442",5699,"SA","ENEDIS","RUE DES VIVANTS","45 RUE DES VIVANTS"
33,63,"BORDEAUX","AH","A",45,"","RUE","DES VIVANTS","P998MW","444608442",5699,"SA","ENEDIS","RUE DES VIVANTS","45 RUE DES VIVANTS"
33,63,"BORDEAUX","AH","A",38,"","RUE","DE LAUZAC","PBG2LF","449622133",6540,"SCI","IMPASSE DE LA SOURCE","RUE DE LAUZAC","38 RUE DE LAUZAC"
33,63,"BORDEAUX","AH","A",32,"","RUE","DE LAUZAC","PBC43C","458205382",5546,"SA","CLAIRSIENNE","RUE DE LAUZAC","32 RUE DE LAUZAC"
33,63,"BORDEAUX","AH","A",358,"","AVENUE","THIERS","PBH993","U25967936",6599,"SC","SCI LE SARRAIL DE JAC","AVENUE THIERS","358 AVENUE THIERS"
33,63,"BORDEAUX","AH","A",354,"","AVENUE","THIERS","PBG2G6","519337935",6540,"SCI","HUNI","AVENUE THIERS","354 AVENUE THIERS"
33,63,"BORDEAUX","AH","A",344,"","AVENUE","THIERS","PBC5WW","340883529",6540,"SCI","THIERS","AVENUE THIERS","344 AVENUE THIERS"
33,63,"BORDEAUX","AH","B",344,"","AVENUE","THIERS","PBC5WW","340883529",6540,"SCI","THIERS","AVENUE THIERS","344 AVENUE THIERS"
33,63,"BORDEAUX","AH","A",334,"B","AVENUE","THIERS","PBC8MD","379220973",6540,"SCI","SCI  GUYRIC","AVENUE THIERS","334 AVENUE THIERS"
33,63,"BORDEAUX","AH","B",330,"","AVENUE","THIERS","P9MBF7","998630206",5599,"SA","NATIOCREDIBAIL","AVENUE THIERS","330 AVENUE THIERS"
33,63,"BORDEAUX","AH","B",330,"","AVENUE","THIERS","P9986T","998630206",5599,"SA","NATIOCREDIBAIL","AVENUE THIERS","330 AVENUE THIERS"
33,63,"BORDEAUX","AH","A",328,"","AVENUE","THIERS","P9MBF7","998630206",5599,"SA","NATIOCREDIBAIL","AVENUE THIERS","328 AVENUE THIERS"
33,63,"BORDEAUX","AH","A",328,"","AVENUE","THIERS","P9986T","998630206",5599,"SA","NATIOCREDIBAIL","AVENUE THIERS","328 AVENUE THIERS"
33,63,"BORDEAUX","AH","A",326,"","AVENUE","THIERS","P9MBF7","998630206",5599,"SA","NATIOCREDIBAIL","AVENUE THIERS","326 AVENUE THIERS"
33,63,"BORDEAUX","AH","A",326,"","AVENUE","THIERS","P9986T","998630206",5599,"SA","NATIOCREDIBAIL","AVENUE THIERS","326 AVENUE THIERS"
33,63,"BORDEAUX","AH","A",324,"","AVENUE","THIERS","P9MBF7","998630206",5599,"SA","NATIOCREDIBAIL","AVENUE THIERS","324 AVENUE THIERS"
33,63,"BORDEAUX","AH","A",324,"","AVENUE","THIERS","P9986T","998630206",5599,"SA","NATIOCREDIBAIL","AVENUE THIERS","324 AVENUE THIERS"
33,63,"BORDEAUX","AH","A",27,"","RUE","DES VIVANTS","P9MBF7","998630206",5599,"SA","NATIOCREDIBAIL","RUE DES VIVANTS","27 RUE DES VIVANTS"
33,63,"BORDEAUX","AH","A",27,"","RUE","DES VIVANTS","P9986T","998630206",5599,"SA","NATIOCREDIBAIL","RUE DES VIVANTS","27 RUE DES VIVANTS"
33,63,"BORDEAUX","AH","A",33,"","RUE","DES VIVANTS","PBHKZN","752236489",6540,"SCI","TRILOGIE","RUE DES VIVANTS","33 RUE DES VIVANTS"
33,63,"BORDEAUX","AH","A",39,"","RUE","DES VIVANTS","PBC6C2","341774776",6540,"SCI","BAZINET","RUE DES VIVANTS","39 RUE DES VIVANTS"
33,63,"BORDEAUX","AH","PA",41,"","RUE","DES VIVANTS","PBC6C2","341774776",6540,"SCI","BAZINET","RUE DES VIVANTS","41 RUE DES VIVANTS"
33,63,"BORDEAUX","AH","A",49,"","RUE","ANDRE LAMANDE","PBDBSW","354067860",6540,"SCI","CRISTELLE","RUE ANDRE LAMANDE","49 RUE ANDRE LAMANDE"
33,63,"BORDEAUX","AH","B",25,"","RUE","FERNAND BELLIARD","PBJZ8W","818004863",6540,"SCI","VAMIMMO","RUE FERNAND BELLIARD","25 RUE FERNAND BELLIARD"
33,63,"BORDEAUX","AH","C",25,"","RUE","FERNAND BELLIARD","PBHRNN","792948747",6540,"SCI","DES VIVANTS","RUE FERNAND BELLIARD","25 RUE FERNAND BELLIARD"
33,63,"BORDEAUX","AH","C",25,"","RUE","FERNAND BELLIARD","PBJH5F","820050029",6540,"SCI","MASSA","RUE FERNAND BELLIARD","25 RUE FERNAND BELLIARD"
33,63,"BORDEAUX","AH","C",25,"","RUE","FERNAND BELLIARD","PBJTBS","840100036",6540,"SCI","SCI CHEVALIER ET CO","RUE FERNAND BELLIARD","25 RUE FERNAND BELLIARD"
33,63,"BORDEAUX","AH","C",25,"","RUE","FERNAND BELLIARD","PBDFQR","420815334",6599,"SC","M J C","RUE FERNAND BELLIARD","25 RUE FERNAND BELLIARD"
33,63,"BORDEAUX","AH","A",17,"","RUE","ANDRE LAMANDE","PBDSGK","484927801",6540,"SCI","L AUTRE RIVE","RUE ANDRE LAMANDE","17 RUE ANDRE LAMANDE"
33,63,"BORDEAUX","AH","A",21,"","RUE","ANDRE LAMANDE","PBDSGK","484927801",6540,"SCI","L AUTRE RIVE","RUE ANDRE LAMANDE","21 RUE ANDRE LAMANDE"
33,63,"BORDEAUX","AH","A",23,"","RUE","ANDRE LAMANDE","PBF63T","352221717",5499,"SARL","DAVIMO","RUE ANDRE LAMANDE","23 RUE ANDRE LAMANDE"
33,63,"BORDEAUX","AI","A",325,"","AVENUE","THIERS","PBJX9S","751869363",5710,"SAS","SAME","AVENUE THIERS","325 AVENUE THIERS"
33,63,"BORDEAUX","AI","A",325,"","AVENUE","THIERS","PBHTH7","789524493",6540,"SCI","MGPARC IMMO","AVENUE THIERS","325 AVENUE THIERS"
33,63,"BORDEAUX","AI","A",325,"","AVENUE","THIERS","PBH7D7","812134922",6540,"SCI","CTD2I","AVENUE THIERS","325 AVENUE THIERS"
33,63,"BORDEAUX","AI","B",325,"","AVENUE","THIERS","PBHM76","263305856",7364,"","CENT HOSPITALIER SPECIALISE DE CADILLAC","AVENUE THIERS","325 AVENUE THIERS"
33,63,"BORDEAUX","AI","PK",325,"","AVENUE","THIERS","PBHTH7","789524493",6540,"SCI","MGPARC IMMO","AVENUE THIERS","325 AVENUE THIERS"
33,63,"BORDEAUX","AI","A",345,"","AVENUE","THIERS","PBHXZD","U19139889",9220,"ASS","ALTER INSERTION","AVENUE THIERS","345 AVENUE THIERS"
33,63,"BORDEAUX","AI","A",9041,"","IMPASSE","LAFARGUE","P9MBBH","444608442",5699,"SA","ENEDIS","IMPASSE LAFARGUE","9041 IMPASSE LAFARGUE"
33,63,"BORDEAUX","AI","A",9041,"","IMPASSE","LAFARGUE","P998MW","444608442",5699,"SA","ENEDIS","IMPASSE LAFARGUE","9041 IMPASSE LAFARGUE"
33,63,"BORDEAUX","AI","A",355,"","AVENUE","THIERS","PBH6PV","812395903",6540,"SCI","MANOR HOUSE","AVENUE THIERS","355 AVENUE THIERS"
33,63,"BORDEAUX","AI","A",359,"B","AVENUE","THIERS","PBJFTV","823091467",6540,"SCI","SCI EDEN PARK","AVENUE THIERS","359 AVENUE THIERS"
33,63,"BORDEAUX","AI","A",361,"","AVENUE","THIERS","PBJPHW","832735450",5499,"SARL","MUST","AVENUE THIERS","361 AVENUE THIERS"
33,63,"BORDEAUX","AI","A",363,"","AVENUE","THIERS","PBJ5PQ","847600319",6540,"SCI","SCI M4","AVENUE THIERS","363 AVENUE THIERS"
33,63,"BORDEAUX","AI","A",5,"","RUE","DU CAPITAINE FERRAND","PBJW52","843013780",5710,"SAS","MAGALEX","RUE DU CAPITAINE FERRAND","5 RUE DU CAPITAINE FERRAND"
33,63,"BORDEAUX","AI","A",45,"","RUE","DU CAPITAINE FERRAND","PBHKC4","429543549",5710,"SAS","PIERRES ET TERRES","RUE DU CAPITAINE FERRAND","45 RUE DU CAPITAINE FERRAND"
33,63,"BORDEAUX","AI","A",14,"","RUE","ROTURIER","PBHT2F","489126193",6540,"SCI","EYILIS","RUE ROTURIER","14 RUE ROTURIER"
33,63,"BORDEAUX","AI","A",80,"","RUE","REINETTE","PBJS43","838088003",6540,"SCI","SCI FG PATRIMOINE SOLIDAIRE","RUE REINETTE","80 RUE REINETTE"
33,63,"BORDEAUX","AI","A",62,"","RUE","REINETTE","PBHD2K","528332489",6540,"SCI","PLUTON","RUE REINETTE","62 RUE REINETTE"
33,63,"BORDEAUX","AI","PK",56,"","RUE","REINETTE","PBJK85","508500238",6540,"SCI","LA PERRIERE","RUE REINETTE","56 RUE REINETTE"
33,63,"BORDEAUX","AI","A",7,"","RUE","JULES VERNE","PBG6N4","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE JULES VERNE","7 RUE JULES VERNE"
33,63,"BORDEAUX","AI","A",367,"","AVENUE","THIERS","PBJGV6","822787222",6540,"SCI","SCI 367 T","AVENUE THIERS","367 AVENUE THIERS"
33,63,"BORDEAUX","AI","A",369,"","AVENUE","THIERS","PBDLLD","445310451",6540,"SCI","G P","AVENUE THIERS","369 AVENUE THIERS"
33,63,"BORDEAUX","AI","A",373,"","AVENUE","THIERS","PBCSTF","441107083",6540,"SCI","EMSYLINA","AVENUE THIERS","373 AVENUE THIERS"
33,63,"BORDEAUX","AI","B",373,"","AVENUE","THIERS","PBCSTF","441107083",6540,"SCI","EMSYLINA","AVENUE THIERS","373 AVENUE THIERS"
33,63,"BORDEAUX","AI","A",14,"B","RUE","DU CAPITAINE FERRAND","PBDLLD","445310451",6540,"SCI","G P","RUE DU CAPITAINE FERRAND","14 RUE DU CAPITAINE FERRAND"
33,63,"BORDEAUX","AI","A",20,"","RUE","DU CAPITAINE FERRAND","PBDPK3","479946139",6599,"SC","BENAUGE","RUE DU CAPITAINE FERRAND","20 RUE DU CAPITAINE FERRAND"
33,63,"BORDEAUX","AI","B",20,"","RUE","DU CAPITAINE FERRAND","PBDPK3","479946139",6599,"SC","BENAUGE","RUE DU CAPITAINE FERRAND","20 RUE DU CAPITAINE FERRAND"
33,63,"BORDEAUX","AI","A",343,"","AVENUE","THIERS","PBDNJB","452986219",6540,"SCI","BABIS","AVENUE THIERS","343 AVENUE THIERS"
33,63,"BORDEAUX","AI","A",29,"","RUE","JULES VERNE","PBHCRK","534509393",6540,"SCI","SCI ANDRE","RUE JULES VERNE","29 RUE JULES VERNE"
33,63,"BORDEAUX","AK","A",65,"","RUE","BAUDRY LACANTINERIE","PBCV67","432215564",9220,"ASS","LOCALE CULTE TEMOINS JEHOVAH BX EST","RUE BAUDRY LACANTINERIE","65 RUE BAUDRY LACANTINERIE"
33,63,"BORDEAUX","AK","A",105,"","RUE","BAUDRY LACANTINERIE","PBHWQ5","512329483",6540,"SCI","SCO LA COLOMBERIE","RUE BAUDRY LACANTINERIE","105 RUE BAUDRY LACANTINERIE"
33,63,"BORDEAUX","AK","A",137,"","RUE","CAMILLE FLAMMARION","PBG6N4","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE CAMILLE FLAMMARION","137 RUE CAMILLE FLAMMARION"
33,63,"BORDEAUX","AK","A",9040,"","RUE","CAMILLE FLAMMARION","P9MBBH","444608442",5699,"SA","ENEDIS","RUE CAMILLE FLAMMARION","9040 RUE CAMILLE FLAMMARION"
33,63,"BORDEAUX","AK","A",9040,"","RUE","CAMILLE FLAMMARION","P998MW","444608442",5699,"SA","ENEDIS","RUE CAMILLE FLAMMARION","9040 RUE CAMILLE FLAMMARION"
33,63,"BORDEAUX","AK","A",77,"","RUE","REINETTE","PBG3VT","521862847",6540,"SCI","SCI REINETTE 77","RUE REINETTE","77 RUE REINETTE"
33,63,"BORDEAUX","AK","A",92,"","RUE","BAUDRY LACANTINERIE","PBG6L9","243300316",7344,"","BORDEAUX METROPOLE","RUE BAUDRY LACANTINERIE","92 RUE BAUDRY LACANTINERIE"
33,63,"BORDEAUX","AL","A",1,"B","RUE","CAMILLE FLAMMARION","PBH7QC","814117461",6540,"SCI","MAXALIX","RUE CAMILLE FLAMMARION","1 RUE CAMILLE FLAMMARION"
33,63,"BORDEAUX","AL","A",295,"","AVENUE","THIERS","PBDD97","420117640",6540,"SCI","CAMILLE 295","AVENUE THIERS","295 AVENUE THIERS"
33,63,"BORDEAUX","AL","A",305,"","AVENUE","THIERS","PBFPVP","469201552",5599,"SA","MESOLIA HABITAT","AVENUE THIERS","305 AVENUE THIERS"
33,63,"BORDEAUX","AL","A",309,"","AVENUE","THIERS","PBFPVP","469201552",5599,"SA","MESOLIA HABITAT","AVENUE THIERS","309 AVENUE THIERS"
33,63,"BORDEAUX","AL","A",61,"","RUE","BAUDRY LACANTINERIE","PBH2LF","458204963",5546,"SA","DOMOFRANCE","RUE BAUDRY LACANTINERIE","61 RUE BAUDRY LACANTINERIE"
33,63,"BORDEAUX","AL","A",61,"","RUE","BAUDRY LACANTINERIE","PBCWCB","U25948388",9900,"","CENTRE COMMUNAL DACTION SOCIALE DE BORDEAUX","RUE BAUDRY LACANTINERIE","61 RUE BAUDRY LACANTINERIE"
33,63,"BORDEAUX","AL","A",47,"","RUE","CAMILLE FLAMMARION","PBDBP5","383989886",6540,"SCI","L F B","RUE CAMILLE FLAMMARION","47 RUE CAMILLE FLAMMARION"
33,63,"BORDEAUX","AL","A",45,"","RUE","CAMILLE FLAMMARION","PBDBP5","383989886",6540,"SCI","L F B","RUE CAMILLE FLAMMARION","45 RUE CAMILLE FLAMMARION"
33,63,"BORDEAUX","AL","A",6,"","RUE","SAVIGNE CHANTELOUP","PBC82W","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE SAVIGNE CHANTELOUP","6 RUE SAVIGNE CHANTELOUP"
33,63,"BORDEAUX","AL","B",�,"","RUE","SAVIGNE CHANTELOUP","P9MBBH","444608442",5699,"SA","ENEDIS","RUE SAVIGNE CHANTELOUP","n RUE SAVIGNE CHANTELOUP"
33,63,"BORDEAUX","AL","B",�,"","RUE","SAVIGNE CHANTELOUP","P998MW","444608442",5699,"SA","ENEDIS","RUE SAVIGNE CHANTELOUP","n RUE SAVIGNE CHANTELOUP"
33,63,"BORDEAUX","AL","A",44,"","RUE","BAUDRY LACANTINERIE","PBDSWK","494246572",6540,"SCI","EROD","RUE BAUDRY LACANTINERIE","44 RUE BAUDRY LACANTINERIE"
33,63,"BORDEAUX","AL","A",319,"","AVENUE","THIERS","PBDRLS","488906272",6540,"SCI","SCI L AVENUE 319","AVENUE THIERS","319 AVENUE THIERS"
33,63,"BORDEAUX","AL","A",323,"","AVENUE","THIERS","P996NT","420933665",5599,"SA","HSBC REAL ESTATE LEASING  FRANCE","AVENUE THIERS","323 AVENUE THIERS"
33,63,"BORDEAUX","AL","A",323,"","AVENUE","THIERS","P998SB","702023102",5599,"SA","GENEFIM","AVENUE THIERS","323 AVENUE THIERS"
33,63,"BORDEAUX","AL","A",323,"","AVENUE","THIERS","P999AM","430107359",5599,"SA","FT IMMO H","AVENUE THIERS","323 AVENUE THIERS"
33,63,"BORDEAUX","AL","A",9,"","RUE","REINETTE","PBDT94","502032576",6540,"SCI","B2M","RUE REINETTE","9 RUE REINETTE"
33,63,"BORDEAUX","AL","A",19,"","RUE","REINETTE","PBJTBJ","839751203",6540,"SCI","SCI 19 REINETTES","RUE REINETTE","19 RUE REINETTE"
33,63,"BORDEAUX","AL","A",10,"","RUE","CAMILLE FLAMMARION","PBG6N4","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE CAMILLE FLAMMARION","10 RUE CAMILLE FLAMMARION"
33,63,"BORDEAUX","AL","B",30,"","RUE","CAMILLE FLAMMARION","PBGSC4","499966877",6540,"SCI","B E R","RUE CAMILLE FLAMMARION","30 RUE CAMILLE FLAMMARION"
33,63,"BORDEAUX","AL","A",30,"","RUE","CAMILLE FLAMMARION","PBGSC4","499966877",6540,"SCI","B E R","RUE CAMILLE FLAMMARION","30 RUE CAMILLE FLAMMARION"
33,63,"BORDEAUX","AL","A",11,"","RUE","GALIN","PBDKLN","441715372",6540,"SCI","FAMILY","RUE GALIN","11 RUE GALIN"
33,63,"BORDEAUX","AL","B",11,"","RUE","GALIN","PBDKLN","441715372",6540,"SCI","FAMILY","RUE GALIN","11 RUE GALIN"
33,63,"BORDEAUX","AL","A",30,"","RUE","SAVIGNE CHANTELOUP","PBDSSQ","450291893",5499,"SARL","MERCES SUA","RUE SAVIGNE CHANTELOUP","30 RUE SAVIGNE CHANTELOUP"
33,63,"BORDEAUX","AM","A",18,"","RUE","JEAN BEDOURET","PBHC36","424180735",6540,"SCI","FLAM","RUE JEAN BEDOURET","18 RUE JEAN BEDOURET"
33,63,"BORDEAUX","AM","A",6,"","RUE","JEAN BEDOURET","PBHNSX","433318235",5499,"SARL","R I B I","RUE JEAN BEDOURET","6 RUE JEAN BEDOURET"
33,63,"BORDEAUX","AM","B",6,"B","RUE","JEAN BEDOURET","PBHNSX","433318235",5499,"SARL","R I B I","RUE JEAN BEDOURET","6 RUE JEAN BEDOURET"
33,63,"BORDEAUX","AM","A",312,"","AVENUE","THIERS","PBH4QL","810950519",6540,"SCI","SCI BAF 312","AVENUE THIERS","312 AVENUE THIERS"
33,63,"BORDEAUX","AM","PK",308,"B","AVENUE","THIERS","PBJDK9","814990297",6540,"SCI","SCI DU MARONI","AVENUE THIERS","308 AVENUE THIERS"
33,63,"BORDEAUX","AM","A",9001,"B","CITE","SAINT MARTIN","PBC6NK","781844436",8450,"OPRO","ORDRE DES ARCHITECTES DE NOUVELLE-AQUITAINE","CITE SAINT MARTIN","9001 CITE SAINT MARTIN"
33,63,"BORDEAUX","AM","A",308,"","AVENUE","THIERS","PBC6NK","781844436",8450,"OPRO","ORDRE DES ARCHITECTES DE NOUVELLE-AQUITAINE","AVENUE THIERS","308 AVENUE THIERS"
33,63,"BORDEAUX","AM","TA",308,"","AVENUE","THIERS","P9MBBH","444608442",5699,"SA","ENEDIS","AVENUE THIERS","308 AVENUE THIERS"
33,63,"BORDEAUX","AM","TA",308,"","AVENUE","THIERS","P998MW","444608442",5699,"SA","ENEDIS","AVENUE THIERS","308 AVENUE THIERS"
33,63,"BORDEAUX","AM","A",306,"","AVENUE","THIERS","PBDPPX","480078096",6599,"SC","RUIZ TANGUY","AVENUE THIERS","306 AVENUE THIERS"
33,63,"BORDEAUX","AM","A",302,"","AVENUE","THIERS","PBJN28","393042338",6540,"SCI","M A P P  INVESTISSEMENTS","AVENUE THIERS","302 AVENUE THIERS"
33,63,"BORDEAUX","AM","C",11,"","CITE","DASVIN DE BOISMARIN","P9MBFM","775690886",5546,"SA","ICF ATLANTIQUE SA DHLM","CITE DASVIN DE BOISMARIN","11 CITE DASVIN DE BOISMARIN"
33,63,"BORDEAUX","AM","C",11,"","CITE","DASVIN DE BOISMARIN","P9994V","775690886",5546,"SA","ICF ATLANTIQUE SA DHLM","CITE DASVIN DE BOISMARIN","11 CITE DASVIN DE BOISMARIN"
33,63,"BORDEAUX","AM","D",13,"","CITE","DASVIN DE BOISMARIN","P9MBFM","775690886",5546,"SA","ICF ATLANTIQUE SA DHLM","CITE DASVIN DE BOISMARIN","13 CITE DASVIN DE BOISMARIN"
